race_slug,position,position_name,fans
lord_derby_challenge_trophy,6,6th place,351
lord_derby_challenge_trophy,7,7th place,312
lord_derby_challenge_trophy,8,8th place,273
lord_derby_challenge_trophy,9,9th place,234
lord_derby_challenge_trophy,10,10th place,195
lord_derby_challenge_trophy,11,11th place,156
lord_derby_challenge_trophy,12,12th place,117
lord_derby_challenge_trophy,13,13th place,98
lord_derby_challenge_trophy,14,14th place,78
lord_derby_challenge_trophy,15,15th place,59
lord_derby_challenge_trophy,16,16th place,39
lumiere_autumn_dash,1,1st place,2500
lumiere_autumn_dash,2,2nd place,1000
lumiere_autumn_dash,3,3rd place,625
lumiere_autumn_dash,4,4th place,375
lumiere_autumn_dash,5,5th place,250
lumiere_autumn_dash,6,6th place,225
lumiere_autumn_dash,7,7th place,200
lumiere_autumn_dash,8,8th place,175
lumiere_autumn_dash,9,9th place,150
lumiere_autumn_dash,10,10th place,125
lumiere_autumn_dash,11,11th place,100
lumiere_autumn_dash,12,12th place,75
lumiere_autumn_dash,13,13th place,63
lumiere_autumn_dash,14,14th place,50
lumiere_autumn_dash,15,15th place,38
lumiere_autumn_dash,16,16th place,25
lumiere_autumn_dash,17,17th place,25
lumiere_autumn_dash,18,18th place,25
mainichi_hai,1,1st place,3800
mainichi_hai,2,2nd place,1520
mainichi_hai,3,3rd place,950
mainichi_hai,4,4th place,570
mainichi_hai,5,5th place,380
mainichi_hai,6,6th place,342
mainichi_hai,7,7th place,304
mainichi_hai,8,8th place,266
mainichi_hai,9,9th place,228
mainichi_hai,10,10th place,190
mainichi_hai,11,11th place,152
mainichi_hai,12,12th place,114
mainichi_hai,13,13th place,95
mainichi_hai,14,14th place,76
mainichi_hai,15,15th place,57
mainichi_hai,16,16th place,38
mainichi_hai,17,17th place,38
mainichi_hai,18,18th place,38
mainichi_okan,1,1st place,6700
mainichi_okan,2,2nd place,2680
mainichi_okan,3,3rd place,1675
mainichi_okan,4,4th place,1005
mainichi_okan,5,5th place,670
mainichi_okan,6,6th place,603
mainichi_okan,7,7th place,536
mainichi_okan,8,8th place,469
mainichi_okan,9,9th place,402
mainichi_okan,10,10th place,335
mainichi_okan,11,11th place,268
mainichi_okan,12,12th place,201
mainichi_okan,13,13th place,168
mainichi_okan,14,14th place,134
mainichi_okan,15,15th place,101
mainichi_okan,16,16th place,67
mainichi_okan,17,17th place,67
mainichi_okan,18,18th place,67
manryo_sho,1,1st place,1000
manryo_sho,2,2nd place,400
manryo_sho,3,3rd place,250
manryo_sho,4,4th place,150
manryo_sho,5,5th place,100
manryo_sho,6,6th place,90
manryo_sho,7,7th place,80
manryo_sho,8,8th place,70
manryo_sho,9,9th place,60
manryo_sho,10,10th place,50
manryo_sho,11,11th place,40
manryo_sho,12,12th place,30
manryo_sho,13,13th place,25
manryo_sho,14,14th place,20
manryo_sho,15,15th place,15
manryo_sho,16,16th place,7
manryo_sho,17,17th place,7
manryo_sho,18,18th place,7
manyo_stakes,1,1st place,2400
manyo_stakes,2,2nd place,960
manyo_stakes,3,3rd place,600
manyo_stakes,4,4th place,360
manyo_stakes,5,5th place,240
manyo_stakes,6,6th place,216
manyo_stakes,7,7th place,192
manyo_stakes,8,8th place,168
manyo_stakes,9,9th place,144
manyo_stakes,10,10th place,120
manyo_stakes,11,11th place,96
manyo_stakes,12,12th place,72
manyo_stakes,13,13th place,60
manyo_stakes,14,14th place,48
manyo_stakes,15,15th place,36
manyo_stakes,16,16th place,24
manyo_stakes,17,17th place,24
manyo_stakes,18,18th place,24
march_stakes,1,1st place,3600
march_stakes,2,2nd place,1440
march_stakes,3,3rd place,900
march_stakes,4,4th place,540
march_stakes,5,5th place,360
march_stakes,6,6th place,324
march_stakes,7,7th place,288
march_stakes,8,8th place,252
march_stakes,9,9th place,216
march_stakes,10,10th place,180
march_stakes,11,11th place,144
march_stakes,12,12th place,108
march_stakes,13,13th place,90
march_stakes,14,14th place,72
march_stakes,15,15th place,54
march_stakes,16,16th place,36
marguerite_stakes,1,1st place,2000
marguerite_stakes,2,2nd place,800
marguerite_stakes,3,3rd place,500
marguerite_stakes,4,4th place,300
marguerite_stakes,5,5th place,200
marguerite_stakes,6,6th place,180
marguerite_stakes,7,7th place,160
marguerite_stakes,8,8th place,140
marguerite_stakes,9,9th place,120
marguerite_stakes,10,10th place,100
marguerite_stakes,11,11th place,80
marguerite_stakes,12,12th place,60
marguerite_stakes,13,13th place,50
marguerite_stakes,14,14th place,40
marguerite_stakes,15,15th place,30
marguerite_stakes,16,16th place,20
marine_cup,1,1st place,2500
marine_cup,2,2nd place,1000
marine_cup,3,3rd place,625
marine_cup,4,4th place,375
marine_cup,5,5th place,250
marine_cup,6,6th place,225
marine_cup,7,7th place,200
marine_cup,8,8th place,175
marine_cup,9,9th place,150
marine_cup,10,10th place,125
marine_cup,11,11th place,100
marine_cup,12,12th place,75
marine_cup,13,13th place,63
marine_cup,14,14th place,50
marine_stakes,1,1st place,2200
marine_stakes,2,2nd place,880
marine_stakes,3,3rd place,550
marine_stakes,4,4th place,330
marine_stakes,5,5th place,220
marine_stakes,6,6th place,198
marine_stakes,7,7th place,176
marine_stakes,8,8th place,154
marine_stakes,9,9th place,132
marine_stakes,10,10th place,110
marine_stakes,11,11th place,88
marine_stakes,12,12th place,66
marine_stakes,13,13th place,55
marine_stakes,14,14th place,44
may_stakes,1,1st place,2400
may_stakes,2,2nd place,960
may_stakes,3,3rd place,600
may_stakes,4,4th place,360
may_stakes,5,5th place,240
may_stakes,6,6th place,216
may_stakes,7,7th place,192
may_stakes,8,8th place,168
may_stakes,9,9th place,144
may_stakes,10,10th place,120
may_stakes,11,11th place,96
may_stakes,12,12th place,72
may_stakes,13,13th place,60
may_stakes,14,14th place,48
may_stakes,15,15th place,36
may_stakes,16,16th place,24
may_stakes,17,17th place,24
may_stakes,18,18th place,24
meguro_kinen,1,1st place,5700
meguro_kinen,2,2nd place,2280
meguro_kinen,3,3rd place,1425
meguro_kinen,4,4th place,855
meguro_kinen,5,5th place,570
meguro_kinen,6,6th place,513
meguro_kinen,7,7th place,456
meguro_kinen,8,8th place,399
meguro_kinen,9,9th place,342
meguro_kinen,10,10th place,285
meguro_kinen,11,11th place,228
meguro_kinen,12,12th place,171
meguro_kinen,13,13th place,143
meguro_kinen,14,14th place,114
meguro_kinen,15,15th place,86
meguro_kinen,16,16th place,57
meguro_kinen,17,17th place,57
meguro_kinen,18,18th place,57
meitetsu_hai,1,1st place,2300
meitetsu_hai,2,2nd place,920
meitetsu_hai,3,3rd place,575
meitetsu_hai,4,4th place,345
meitetsu_hai,5,5th place,230
meitetsu_hai,6,6th place,207
meitetsu_hai,7,7th place,184
meitetsu_hai,8,8th place,161
meitetsu_hai,9,9th place,138
meitetsu_hai,10,10th place,115
meitetsu_hai,11,11th place,92
meitetsu_hai,12,12th place,69
meitetsu_hai,13,13th place,58
meitetsu_hai,14,14th place,46
meitetsu_hai,15,15th place,35
meitetsu_hai,16,16th place,23
mercury_cup,1,1st place,2300
mercury_cup,2,2nd place,920
mercury_cup,3,3rd place,575
mercury_cup,4,4th place,345
mercury_cup,5,5th place,230
mercury_cup,6,6th place,207
mercury_cup,7,7th place,184
mercury_cup,8,8th place,161
mercury_cup,9,9th place,138
mercury_cup,10,10th place,115
mercury_cup,11,11th place,92
mercury_cup,12,12th place,69
mercury_cup,13,13th place,58
mercury_cup,14,14th place,46
mermaid_stakes,1,1st place,3600
mermaid_stakes,2,2nd place,1440
mermaid_stakes,3,3rd place,900
mermaid_stakes,4,4th place,540
mermaid_stakes,5,5th place,360
mermaid_stakes,6,6th place,324
mermaid_stakes,7,7th place,288
mermaid_stakes,8,8th place,252
mermaid_stakes,9,9th place,216
mermaid_stakes,10,10th place,180
mermaid_stakes,11,11th place,144
mermaid_stakes,12,12th place,108
mermaid_stakes,13,13th place,90
mermaid_stakes,14,14th place,72
mermaid_stakes,15,15th place,54
mermaid_stakes,16,16th place,36
metropolitan_stakes,1,1st place,2600
metropolitan_stakes,2,2nd place,1040
metropolitan_stakes,3,3rd place,650
metropolitan_stakes,4,4th place,390
metropolitan_stakes,5,5th place,260
metropolitan_stakes,6,6th place,234
metropolitan_stakes,7,7th place,208
metropolitan_stakes,8,8th place,182
metropolitan_stakes,9,9th place,156
metropolitan_stakes,10,10th place,130
metropolitan_stakes,11,11th place,104
metropolitan_stakes,12,12th place,78
metropolitan_stakes,13,13th place,65
metropolitan_stakes,14,14th place,52
metropolitan_stakes,15,15th place,39
metropolitan_stakes,16,16th place,26
metropolitan_stakes,17,17th place,26
metropolitan_stakes,18,18th place,26
mile_championship,1,1st place,11000
mile_championship,2,2nd place,4400
mile_championship,3,3rd place,2750
mile_championship,4,4th place,1650
mile_championship,5,5th place,1100
mile_championship,6,6th place,990
mile_championship,7,7th place,880
mile_championship,8,8th place,770
mile_championship,9,9th place,660
mile_championship,10,10th place,550
mile_championship,11,11th place,440
mile_championship,12,12th place,330
mile_championship,13,13th place,275
mile_championship,14,14th place,220
mile_championship,15,15th place,165
mile_championship,16,16th place,110
mile_championship,17,17th place,110
mile_championship,18,18th place,110
milers_cup,1,1st place,5900
milers_cup,2,2nd place,2360
milers_cup,3,3rd place,1475
milers_cup,4,4th place,885
milers_cup,5,5th place,590
milers_cup,6,6th place,531
milers_cup,7,7th place,472
milers_cup,8,8th place,413
milers_cup,9,9th place,354
milers_cup,10,10th place,295
milers_cup,11,11th place,236
milers_cup,12,12th place,177
milers_cup,13,13th place,148
milers_cup,14,14th place,118
milers_cup,15,15th place,89
milers_cup,16,16th place,59
milers_cup,17,17th place,59
milers_cup,18,18th place,59
miyako_stakes,1,1st place,3800
miyako_stakes,2,2nd place,1520
miyako_stakes,3,3rd place,950
miyako_stakes,4,4th place,570
miyako_stakes,5,5th place,380
miyako_stakes,6,6th place,342
miyako_stakes,7,7th place,304
miyako_stakes,8,8th place,266
miyako_stakes,9,9th place,228
miyako_stakes,10,10th place,190
miyako_stakes,11,11th place,152
miyako_stakes,12,12th place,114
miyako_stakes,13,13th place,95
miyako_stakes,14,14th place,76
miyako_stakes,15,15th place,57
miyako_stakes,16,16th place,38
miyakooji_stakes,1,1st place,2600
miyakooji_stakes,2,2nd place,1040
miyakooji_stakes,3,3rd place,650
miyakooji_stakes,4,4th place,390
miyakooji_stakes,5,5th place,260
miyakooji_stakes,6,6th place,234
miyakooji_stakes,7,7th place,208
miyakooji_stakes,8,8th place,182
miyakooji_stakes,9,9th place,156
miyakooji_stakes,10,10th place,130
miyakooji_stakes,11,11th place,104
miyakooji_stakes,12,12th place,78
miyakooji_stakes,13,13th place,65
miyakooji_stakes,14,14th place,52
miyakooji_stakes,15,15th place,39
miyakooji_stakes,16,16th place,26
mochinoki_sho,1,1st place,1000
mochinoki_sho,2,2nd place,400
mochinoki_sho,3,3rd place,250
mochinoki_sho,4,4th place,150
mochinoki_sho,5,5th place,100
mochinoki_sho,6,6th place,90
mochinoki_sho,7,7th place,80
mochinoki_sho,8,8th place,70
mochinoki_sho,9,9th place,60
mochinoki_sho,10,10th place,50
mochinoki_sho,11,11th place,40
mochinoki_sho,12,12th place,30
mochinoki_sho,13,13th place,25
mochinoki_sho,14,14th place,20
mochinoki_sho,15,15th place,15
mochinoki_sho,16,16th place,7
momiji_stakes,1,1st place,1600
momiji_stakes,2,2nd place,640
momiji_stakes,3,3rd place,400
momiji_stakes,4,4th place,240
momiji_stakes,5,5th place,160
momiji_stakes,6,6th place,144
momiji_stakes,7,7th place,128
momiji_stakes,8,8th place,112
momiji_stakes,9,9th place,96
momiji_stakes,10,10th place,80
momiji_stakes,11,11th place,64
momiji_stakes,12,12th place,48
momiji_stakes,13,13th place,40
momiji_stakes,14,14th place,32
momiji_stakes,15,15th place,24
momiji_stakes,16,16th place,16
momiji_stakes,17,17th place,16
momiji_stakes,18,18th place,16
muromachi_stakes,1,1st place,2200
muromachi_stakes,2,2nd place,880
muromachi_stakes,3,3rd place,550
muromachi_stakes,4,4th place,330
muromachi_stakes,5,5th place,220
muromachi_stakes,6,6th place,198
muromachi_stakes,7,7th place,176
muromachi_stakes,8,8th place,154
muromachi_stakes,9,9th place,132
muromachi_stakes,10,10th place,110
muromachi_stakes,11,11th place,88
muromachi_stakes,12,12th place,66
muromachi_stakes,13,13th place,55
muromachi_stakes,14,14th place,44
muromachi_stakes,15,15th place,33
muromachi_stakes,16,16th place,22
musashino_stakes,1,1st place,3800
musashino_stakes,2,2nd place,1520
musashino_stakes,3,3rd place,950
musashino_stakes,4,4th place,570
musashino_stakes,5,5th place,380
musashino_stakes,6,6th place,342
musashino_stakes,7,7th place,304
musashino_stakes,8,8th place,266
musashino_stakes,9,9th place,228
musashino_stakes,10,10th place,190
musashino_stakes,11,11th place,152
musashino_stakes,12,12th place,114
musashino_stakes,13,13th place,95
musashino_stakes,14,14th place,76
musashino_stakes,15,15th place,57
musashino_stakes,16,16th place,38
nadeshiko_sho,1,1st place,1000
nadeshiko_sho,2,2nd place,400
nadeshiko_sho,3,3rd place,250
nadeshiko_sho,4,4th place,150
nadeshiko_sho,5,5th place,100
nadeshiko_sho,6,6th place,90
nadeshiko_sho,7,7th place,80
nadeshiko_sho,8,8th place,70
nadeshiko_sho,9,9th place,60
nadeshiko_sho,10,10th place,50
nadeshiko_sho,11,11th place,40
nadeshiko_sho,12,12th place,30
nadeshiko_sho,13,13th place,25
nadeshiko_sho,14,14th place,20
nadeshiko_sho,15,15th place,15
nadeshiko_sho,16,16th place,7
nagatsuki_stakes,1,1st place,2200
nagatsuki_stakes,2,2nd place,880
nagatsuki_stakes,3,3rd place,550
nagatsuki_stakes,4,4th place,330
nagatsuki_stakes,5,5th place,220
nagatsuki_stakes,6,6th place,198
nagatsuki_stakes,7,7th place,176
nagatsuki_stakes,8,8th place,154
nagatsuki_stakes,9,9th place,132
nagatsuki_stakes,10,10th place,110
nagatsuki_stakes,11,11th place,88
nagatsuki_stakes,12,12th place,66
nagatsuki_stakes,13,13th place,55
nagatsuki_stakes,14,14th place,44
nagatsuki_stakes,15,15th place,33
nagatsuki_stakes,16,16th place,22
nakayama_kimpai,1,1st place,4100
nakayama_kimpai,2,2nd place,1640
nakayama_kimpai,3,3rd place,1025
nakayama_kimpai,4,4th place,615
nakayama_kimpai,5,5th place,410
nakayama_kimpai,6,6th place,369
nakayama_kimpai,7,7th place,328
nakayama_kimpai,8,8th place,287
nakayama_kimpai,9,9th place,246
nakayama_kimpai,10,10th place,205
nakayama_kimpai,11,11th place,164
nakayama_kimpai,12,12th place,123
nakayama_kimpai,13,13th place,103
nakayama_kimpai,14,14th place,82
nakayama_kimpai,15,15th place,62
nakayama_kimpai,16,16th place,41
nakayama_kimpai,17,17th place,41
nakayama_kimpai,18,18th place,41
nakayama_kinen,1,1st place,6700
nakayama_kinen,2,2nd place,2680
nakayama_kinen,3,3rd place,1675
nakayama_kinen,4,4th place,1005
nakayama_kinen,5,5th place,670
nakayama_kinen,6,6th place,603
nakayama_kinen,7,7th place,536
nakayama_kinen,8,8th place,469
nakayama_kinen,9,9th place,402
nakayama_kinen,10,10th place,335
nakayama_kinen,11,11th place,268
nakayama_kinen,12,12th place,201
nakayama_kinen,13,13th place,168
nakayama_kinen,14,14th place,134
nakayama_kinen,15,15th place,101
nakayama_kinen,16,16th place,67
nakayama_umamusume_stakes,1,1st place,3600
nakayama_umamusume_stakes,2,2nd place,1440
nakayama_umamusume_stakes,3,3rd place,900
nakayama_umamusume_stakes,4,4th place,540
nakayama_umamusume_stakes,5,5th place,360
nakayama_umamusume_stakes,6,6th place,324
nakayama_umamusume_stakes,7,7th place,288
nakayama_umamusume_stakes,8,8th place,252
nakayama_umamusume_stakes,9,9th place,216
nakayama_umamusume_stakes,10,10th place,180
nakayama_umamusume_stakes,11,11th place,144
nakayama_umamusume_stakes,12,12th place,108
nakayama_umamusume_stakes,13,13th place,90
nakayama_umamusume_stakes,14,14th place,72
nakayama_umamusume_stakes,15,15th place,54
nakayama_umamusume_stakes,16,16th place,36
naruo_kinen,1,1st place,4100
naruo_kinen,2,2nd place,1640
naruo_kinen,3,3rd place,1025
naruo_kinen,4,4th place,615
naruo_kinen,5,5th place,410
naruo_kinen,6,6th place,369
naruo_kinen,7,7th place,328
naruo_kinen,8,8th place,287
naruo_kinen,9,9th place,246
naruo_kinen,10,10th place,205
naruo_kinen,11,11th place,164
naruo_kinen,12,12th place,123
naruo_kinen,13,13th place,103
naruo_kinen,14,14th place,82
naruo_kinen,15,15th place,62
naruo_kinen,16,16th place,41
negishi_stakes,1,1st place,3800
negishi_stakes,2,2nd place,1520
negishi_stakes,3,3rd place,950
negishi_stakes,4,4th place,570
negishi_stakes,5,5th place,380
negishi_stakes,6,6th place,342
negishi_stakes,7,7th place,304
negishi_stakes,8,8th place,266
negishi_stakes,9,9th place,228
negishi_stakes,10,10th place,190
negishi_stakes,11,11th place,152
negishi_stakes,12,12th place,114
negishi_stakes,13,13th place,95
negishi_stakes,14,14th place,76
negishi_stakes,15,15th place,57
negishi_stakes,16,16th place,38
new_year_stakes,1,1st place,2500
new_year_stakes,2,2nd place,1000
new_year_stakes,3,3rd place,625
new_year_stakes,4,4th place,375
new_year_stakes,5,5th place,250
new_year_stakes,6,6th place,225
new_year_stakes,7,7th place,200
new_year_stakes,8,8th place,175
new_year_stakes,9,9th place,150
new_year_stakes,10,10th place,125
new_year_stakes,11,11th place,100
new_year_stakes,12,12th place,75
new_year_stakes,13,13th place,63
new_year_stakes,14,14th place,50
new_year_stakes,15,15th place,38
new_year_stakes,16,16th place,25
new_zealand_trophy,1,1st place,5400
new_zealand_trophy,2,2nd place,2160
new_zealand_trophy,3,3rd place,1350
new_zealand_trophy,4,4th place,810
new_zealand_trophy,5,5th place,540
new_zealand_trophy,6,6th place,486
new_zealand_trophy,7,7th place,432
new_zealand_trophy,8,8th place,378
new_zealand_trophy,9,9th place,324
new_zealand_trophy,10,10th place,270
new_zealand_trophy,11,11th place,216
new_zealand_trophy,12,12th place,162
new_zealand_trophy,13,13th place,135
new_zealand_trophy,14,14th place,108
new_zealand_trophy,15,15th place,81
new_zealand_trophy,16,16th place,54
nhk_mile_cup,1,1st place,10500
nhk_mile_cup,2,2nd place,4200
nhk_mile_cup,3,3rd place,2625
nhk_mile_cup,4,4th place,1575
nhk_mile_cup,5,5th place,1050
nhk_mile_cup,6,6th place,945
nhk_mile_cup,7,7th place,840
nhk_mile_cup,8,8th place,735
nhk_mile_cup,9,9th place,630
nhk_mile_cup,10,10th place,525
nhk_mile_cup,11,11th place,420
nhk_mile_cup,12,12th place,315
nhk_mile_cup,13,13th place,263
nhk_mile_cup,14,14th place,210
nhk_mile_cup,15,15th place,158
nhk_mile_cup,16,16th place,105
nhk_mile_cup,17,17th place,105
nhk_mile_cup,18,18th place,105
nigawa_stakes,1,1st place,2300
nigawa_stakes,2,2nd place,920
nigawa_stakes,3,3rd place,575
nigawa_stakes,4,4th place,345
nigawa_stakes,5,5th place,230
nigawa_stakes,6,6th place,207
nigawa_stakes,7,7th place,184
nigawa_stakes,8,8th place,161
nigawa_stakes,9,9th place,138
nigawa_stakes,10,10th place,115
nigawa_stakes,11,11th place,92
nigawa_stakes,12,12th place,69
nigawa_stakes,13,13th place,58
nigawa_stakes,14,14th place,46
nigawa_stakes,15,15th place,35
nigawa_stakes,16,16th place,23
niigata_daishoten,1,1st place,4100
niigata_daishoten,2,2nd place,1640
niigata_daishoten,3,3rd place,1025
niigata_daishoten,4,4th place,615
niigata_daishoten,5,5th place,410
niigata_daishoten,6,6th place,369
niigata_daishoten,7,7th place,328
niigata_daishoten,8,8th place,287
niigata_daishoten,9,9th place,246
niigata_daishoten,10,10th place,205
niigata_daishoten,11,11th place,164
niigata_daishoten,12,12th place,123
niigata_daishoten,13,13th place,103
niigata_daishoten,14,14th place,82
niigata_daishoten,15,15th place,62
niigata_daishoten,16,16th place,41
niigata_daishoten,17,17th place,41
niigata_junior_stakes,1,1st place,3100
niigata_junior_stakes,2,2nd place,1240
niigata_junior_stakes,3,3rd place,775
niigata_junior_stakes,4,4th place,465
niigata_junior_stakes,5,5th place,310
niigata_junior_stakes,6,6th place,279
niigata_junior_stakes,7,7th place,248
niigata_junior_stakes,8,8th place,217
niigata_junior_stakes,9,9th place,186
niigata_junior_stakes,10,10th place,155
niigata_junior_stakes,11,11th place,124
niigata_junior_stakes,12,12th place,93
niigata_junior_stakes,13,13th place,78
niigata_junior_stakes,14,14th place,62
niigata_junior_stakes,15,15th place,47
niigata_junior_stakes,16,16th place,31
niigata_junior_stakes,17,17th place,31
niigata_junior_stakes,18,18th place,31
niigata_kinen,1,1st place,4100
niigata_kinen,2,2nd place,1640
niigata_kinen,3,3rd place,1025
niigata_kinen,4,4th place,615
niigata_kinen,5,5th place,410
niigata_kinen,6,6th place,369
niigata_kinen,7,7th place,328
niigata_kinen,8,8th place,287
niigata_kinen,9,9th place,246
niigata_kinen,10,10th place,205
niigata_kinen,11,11th place,164
niigata_kinen,12,12th place,123
niigata_kinen,13,13th place,103
niigata_kinen,14,14th place,82
niigata_kinen,15,15th place,62
niigata_kinen,16,16th place,41
niigata_kinen,17,17th place,41
nikkei_shinshun_hai,1,1st place,5700
nikkei_shinshun_hai,2,2nd place,2280
nikkei_shinshun_hai,3,3rd place,1425
nikkei_shinshun_hai,4,4th place,855
nikkei_shinshun_hai,5,5th place,570
nikkei_shinshun_hai,6,6th place,513
nikkei_shinshun_hai,7,7th place,456
nikkei_shinshun_hai,8,8th place,399
nikkei_shinshun_hai,9,9th place,342
nikkei_shinshun_hai,10,10th place,285
nikkei_shinshun_hai,11,11th place,228
nikkei_shinshun_hai,12,12th place,171
nikkei_shinshun_hai,13,13th place,143
nikkei_shinshun_hai,14,14th place,114
nikkei_shinshun_hai,15,15th place,86
nikkei_shinshun_hai,16,16th place,57
nikkei_shinshun_hai,17,17th place,57
nikkei_shinshun_hai,18,18th place,57
nikkei_sho,1,1st place,6700
nikkei_sho,2,2nd place,2680
nikkei_sho,3,3rd place,1675
nikkei_sho,4,4th place,1005
nikkei_sho,5,5th place,670
nikkei_sho,6,6th place,603
nikkei_sho,7,7th place,536
nikkei_sho,8,8th place,469
nikkei_sho,9,9th place,402
nikkei_sho,10,10th place,335
nikkei_sho,11,11th place,268
nikkei_sho,12,12th place,201
nikkei_sho,13,13th place,168
nikkei_sho,14,14th place,134
nikkei_sho,15,15th place,101
nikkei_sho,16,16th place,67
nojigiku_stakes,1,1st place,1600
nojigiku_stakes,2,2nd place,640
nojigiku_stakes,3,3rd place,400
nojigiku_stakes,4,4th place,240
nojigiku_stakes,5,5th place,160
nojigiku_stakes,6,6th place,144
nojigiku_stakes,7,7th place,128
nojigiku_stakes,8,8th place,112
nojigiku_stakes,9,9th place,96
nojigiku_stakes,10,10th place,80
nojigiku_stakes,11,11th place,64
nojigiku_stakes,12,12th place,48
nojigiku_stakes,13,13th place,40
nojigiku_stakes,14,14th place,32
nojigiku_stakes,15,15th place,24
nojigiku_stakes,16,16th place,16
nojigiku_stakes,17,17th place,16
nojigiku_stakes,18,18th place,16
nst_sho,1,1st place,2200
nst_sho,2,2nd place,880
nst_sho,3,3rd place,550
nst_sho,4,4th place,330
nst_sho,5,5th place,220
nst_sho,6,6th place,198
nst_sho,7,7th place,176
nst_sho,8,8th place,154
nst_sho,9,9th place,132
nst_sho,10,10th place,110
nst_sho,11,11th place,88
nst_sho,12,12th place,66
nst_sho,13,13th place,55
nst_sho,14,14th place,44
nst_sho,15,15th place,33
oasis_stakes,1,1st place,2300
oasis_stakes,2,2nd place,920
oasis_stakes,3,3rd place,575
oasis_stakes,4,4th place,345
oasis_stakes,5,5th place,230
oasis_stakes,6,6th place,207
oasis_stakes,7,7th place,184
oasis_stakes,8,8th place,161
oasis_stakes,9,9th place,138
oasis_stakes,10,10th place,115
oasis_stakes,11,11th place,92
oasis_stakes,12,12th place,69
oasis_stakes,13,13th place,58
oasis_stakes,14,14th place,46
oasis_stakes,15,15th place,35
oasis_stakes,16,16th place,23
ocean_stakes,1,1st place,4100
ocean_stakes,2,2nd place,1640
ocean_stakes,3,3rd place,1025
ocean_stakes,4,4th place,615
ocean_stakes,5,5th place,410
ocean_stakes,6,6th place,369
ocean_stakes,7,7th place,328
ocean_stakes,8,8th place,287
ocean_stakes,9,9th place,246
ocean_stakes,10,10th place,205
ocean_stakes,11,11th place,164
ocean_stakes,12,12th place,123
ocean_stakes,13,13th place,103
ocean_stakes,14,14th place,82
ocean_stakes,15,15th place,62
ocean_stakes,16,16th place,41
october_stakes,1,1st place,2600
october_stakes,2,2nd place,1040
october_stakes,3,3rd place,650
october_stakes,4,4th place,390
october_stakes,5,5th place,260
october_stakes,6,6th place,234
october_stakes,7,7th place,208
october_stakes,8,8th place,182
october_stakes,9,9th place,156
october_stakes,10,10th place,130
october_stakes,11,11th place,104
october_stakes,12,12th place,78
october_stakes,13,13th place,65
october_stakes,14,14th place,52
october_stakes,15,15th place,39
october_stakes,16,16th place,26
october_stakes,17,17th place,26
october_stakes,18,18th place,26
oka_sho,1,1st place,10500
oka_sho,2,2nd place,4200
oka_sho,3,3rd place,2625
oka_sho,4,4th place,1575
oka_sho,5,5th place,1050
oka_sho,6,6th place,945
oka_sho,7,7th place,840
oka_sho,8,8th place,735
oka_sho,9,9th place,630
oka_sho,10,10th place,525
oka_sho,11,11th place,420
oka_sho,12,12th place,315
oka_sho,13,13th place,263
oka_sho,14,14th place,210
oka_sho,15,15th place,158
oka_sho,16,16th place,105
oka_sho,17,17th place,105
oka_sho,18,18th place,105
onuma_stakes,1,1st place,2300
onuma_stakes,2,2nd place,920
onuma_stakes,3,3rd place,575
onuma_stakes,4,4th place,345
onuma_stakes,5,5th place,230
onuma_stakes,6,6th place,207
onuma_stakes,7,7th place,184
onuma_stakes,8,8th place,161
onuma_stakes,9,9th place,138
onuma_stakes,10,10th place,115
onuma_stakes,11,11th place,92
onuma_stakes,12,12th place,69
onuma_stakes,13,13th place,58
onuma_stakes,14,14th place,46
opal_stakes,1,1st place,2500
opal_stakes,2,2nd place,1000
opal_stakes,3,3rd place,625
opal_stakes,4,4th place,375
opal_stakes,5,5th place,250
opal_stakes,6,6th place,225
opal_stakes,7,7th place,200
opal_stakes,8,8th place,175
opal_stakes,9,9th place,150
opal_stakes,10,10th place,125
opal_stakes,11,11th place,100
opal_stakes,12,12th place,75
opal_stakes,13,13th place,63
opal_stakes,14,14th place,50
opal_stakes,15,15th place,38
opal_stakes,16,16th place,25
opal_stakes,17,17th place,25
opal_stakes,18,18th place,25
oro_cup,1,1st place,2500
oro_cup,2,2nd place,1000
oro_cup,3,3rd place,625
oro_cup,4,4th place,375
oro_cup,5,5th place,250
oro_cup,6,6th place,225
oro_cup,7,7th place,200
oro_cup,8,8th place,175
oro_cup,9,9th place,150
oro_cup,10,10th place,125
oro_cup,11,11th place,100
oro_cup,12,12th place,75
oro_cup,13,13th place,63
oro_cup,14,14th place,50
oro_cup,15,15th place,38
oro_cup,16,16th place,25
oro_cup,17,17th place,25
oro_cup,18,18th place,25
osaka_hai,1,1st place,13500
osaka_hai,2,2nd place,5400
osaka_hai,3,3rd place,3375
osaka_hai,4,4th place,2025
osaka_hai,5,5th place,1350
osaka_hai,6,6th place,1215
osaka_hai,7,7th place,1080
osaka_hai,8,8th place,945
osaka_hai,9,9th place,810
osaka_hai,10,10th place,675
osaka_hai,11,11th place,540
osaka_hai,12,12th place,405
osaka_hai,13,13th place,338
osaka_hai,14,14th place,270
osaka_hai,15,15th place,203
osaka_hai,16,16th place,135
osakajo_stakes,1,1st place,2600
osakajo_stakes,2,2nd place,1040
osakajo_stakes,3,3rd place,650
osakajo_stakes,4,4th place,390
osakajo_stakes,5,5th place,260
osakajo_stakes,6,6th place,234
